,Query_num,query,model_type,NF,preference_type,MOO_method,opt_acc,opt_cost,opt_mem,comp_time,work,output_flag
9942,1,"[['sheep'], ['fork'], ['couch', 'horse']]",OrderOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,0.562491832,23.19984554,276490,2949.325562,0.151484872,2
9943,1,"[['sheep'], ['fork'], ['couch', 'horse']]",ModelOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,0.440037725,61,53615,1541.225433,0.005764331,2
9944,1,"[['sheep'], ['fork'], ['couch', 'horse']]",OrderOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,0.500721095,22.21302523,63915,3247.142792,0.163870301,2
9945,1,"[['sheep'], ['fork'], ['couch', 'horse']]",ModelOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,0.440037725,61,53615,1068.906784,0.005481513,2
9946,1,"[['sheep'], ['fork'], ['couch', 'horse']]",OrderOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,0.500721095,22.21302523,63915,4047.029495,0.18071956,2
10056,1,"[['sheep'], ['fork'], ['couch', 'horse']]",ModelOpt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,0.980450891,65,59815,1238.960266,0.01843466,2
10057,1,"[['sheep'], ['fork'], ['couch', 'horse']]",OrderOpt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,0.990319368,23.20176054,247660,7467.10968,0.523175142,2
10058,1,"[['sheep'], ['fork'], ['couch', 'horse']]",ModelOpt,DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,0.980450891,65,59815,1772.378922,0.018375962,2
10059,1,"[['sheep'], ['fork'], ['couch', 'horse']]",OrderOpt,DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,0.988468659,23.201756,119785,5160.877228,0.414709348,2
10060,1,"[['sheep'], ['fork'], ['couch', 'horse']]",ModelOpt,DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,0.988691479,94,70890,1692.241669,0.016009741,2
10061,1,"[['sheep'], ['fork'], ['couch', 'horse']]",OrderOpt,DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,0.987472123,23.20175297,73285,5679.994583,0.26236774,2
10062,1,"[['sheep'], ['fork'], ['couch', 'horse']]",ModelOpt,DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,0.988691479,94,70890,1396.205902,0.020289656,2
10063,1,"[['sheep'], ['fork'], ['couch', 'horse']]",OrderOpt,DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,0.987472123,23.20139498,73285,6352.638245,0.361172712,2
10064,1,"[['sheep'], ['fork'], ['couch', 'horse']]",ModelOpt,DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,0.980450891,65,59815,924.6273041,0.015305853,2
10065,1,"[['sheep'], ['fork'], ['couch', 'horse']]",OrderOpt,DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,0.985728857,23.20137612,54685,5788.911819,0.325231674,2
10066,1,"[['sheep'], ['fork'], ['couch', 'horse']]",ModelOpt,DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,0.980450891,65,59815,1113.605499,0.016970639,2
10067,1,"[['sheep'], ['fork'], ['couch', 'horse']]",OrderOpt,DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,0.987472123,23.20139498,73285,4597.703934,0.247099595,2
10177,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,0.856805553,30,16500,75.53291321,0.004150649,2
10178,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,0.854637558,23.177,18895,753.0193329,0.116786631,2
10179,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,0.856805553,30,16500,62.92915344,0.004142619,2
10180,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,0.854637558,23.177,18895,611.45401,0.118892632,2
10181,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,0.856805553,30,16500,78.55224609,0.004164546,2
10182,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,0.854637558,23.177,18895,204.202652,0.123297685,2
10183,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,0.856805553,30,16500,15.62309265,0.004154251,2
10184,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,0.854637558,23.177,18895,235.2409363,0.103235606,2
10185,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,0.856805553,30,16500,15.625,0.004140363,2
10186,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,0.854637558,23.177,18895,188.369751,0.11076823,2
10187,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,0.856805553,30,16500,15.60211182,0.004138857,2
10188,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,0.854637558,23.177,18895,276.02005,0.120190205,2
10298,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,0.876477503,30,16500,250.8735657,0.003608939,2
10299,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,0.876003989,23.0008673,18895,1443.061829,0.142216363,2
10300,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,0.876477503,30,16500,282.1388245,0.003608189,2
10301,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,0.876003989,23.0008673,18895,2008.090973,0.153665153,2
10302,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,0.876477503,30,16500,184.841156,0.00360817,2
10303,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,0.876384194,23.177,18895,1559.854507,0.135000256,2
10304,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,0.876477503,30,16500,565.1073456,0.003599146,2
10305,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,0.876003989,23.0008673,18895,1568.872452,0.128810691,2
10306,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,0.876477503,30,16500,323.3242035,0.003599146,2
10307,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,0.876003989,23.0008673,18895,2179.96788,0.141284767,2
10308,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,0.876477503,30,16500,235.6472015,0.003599146,2
10309,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,0.876003989,23.0008673,18895,1850.978851,0.148433089,2
10419,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,0.831386885,117,274095,872.3316193,0.007390698,2
10420,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,0.840411373,23.1982175,579050,2382.780075,0.127878032,2
10421,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,0.723544307,33,27195,936.8839264,0.006139678,2
10422,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,0.827856959,23.1768845,276490,1866.573334,0.109296488,2
10423,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,0.831386885,117,274095,251.3027191,0.004325243,2
10424,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,0.827856959,23.1768845,276490,1945.205688,0.122312317,2
10425,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,0.804466348,117,73285,1192.6651,0.006221439,2
10426,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,0.804466348,23.17720755,73285,1663.080215,0.123270896,2
10427,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,0.723544308,33,27195,579.1625977,0.004473169,2
10428,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,0.804466348,23.1768845,73285,1750.335693,0.140285257,2
10429,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,0.723544308,33,27195,282.5260162,0.004195876,2
10430,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,0.804466348,23.1768845,73285,2290.164948,0.131879094,2
10540,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,0.787494581,107,133975,1129.621506,0.004837995,2
10541,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,0.818748634,23.1980888,439015,3309.97467,0.143519471,2
10542,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,0.767524812,90,52290,1411.73172,0.005040858,2
10543,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,0.798799291,23.19659825,154970,2149.139404,0.103011791,2
10544,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,0.787494581,107,133975,988.111496,0.00436807,2
10545,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,0.798799291,23.19659825,154970,3228.528976,0.123957213,2
10546,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,0.767524812,90,52290,282.5164795,0.003965028,2
10547,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,0.798799291,23.19659825,154970,4329.85878,0.131388915,2
10548,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,0.624381138,33,27195,1317.529678,0.004550345,2
10549,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,0.77989186,23.17689577,73285,3090.305328,0.132303155,2
10550,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,0.624381138,33,27195,1058.679581,0.004342175,2
10551,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,0.77989186,23.1768957,73285,2872.289658,0.124351324,2
10661,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,0.902352292,53,18895,185.8310699,0.00427993,2
10662,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,0.936881589,23.21083295,389950,1835.374832,0.155654963,2
10663,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,0.902352292,53,18895,313.7931824,0.004489958,2
10664,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,0.927443822,23.207,199075,1318.090439,0.175762935,2
10665,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,0.902352292,53,18895,392.3206329,0.004631672,2
10666,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,0.927443822,23.207,199075,1270.338058,0.144070724,2
10667,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,0.902352292,53,18895,125.825882,0.004287648,2
10668,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,0.902352292,23.207,18895,1301.929474,0.123238104,2
10669,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,0.902352292,53,18895,235.2466583,0.004093622,2
10670,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,0.902352292,23.207,18895,1442.98172,0.118654699,2
10671,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,0.902352292,53,18895,235.2390289,0.004069219,2
10672,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,0.886589428,22.2343907,20515,2227.678299,0.141122952,2
10782,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,0.693578181,57,25095,470.3350067,0.004235893,2
10783,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,0.728328685,23.14967233,703670,3780.879974,0.140017583,2
10784,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,0.688826135,53,18895,376.7280579,0.004216969,2
10785,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,0.700951036,23.20701844,199075,5568.826675,0.184047688,2
10786,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,0.693578181,57,25095,469.9707031,0.004240295,2
10787,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,0.688826135,23.207,18895,2541.456223,0.121673654,2
10788,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,0.693578181,57,25095,290.1325226,0.004228533,2
10789,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,0.688826135,23.207,18895,3026.281357,0.120802455,2
